date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:49:13	27471/27471	---M--	200	added ('OK')	image/jpeg	etag:%22v928%22	https://1.bp.blogspot.com/-QPrYKmQTbDM/X_uvjMN8b0I/AAAAAAAACSc/r0q_eeDwyYg6TFNbzHmv6EYYu0u5i9MbACLcBGAsYHQ/w320-h245/Skins+cs1.6+CSPira.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-QPrYKmQTbDM/X_uvjMN8b0I/AAAAAAAACSc/r0q_eeDwyYg6TFNbzHmv6EYYu0u5i9MbACLcBGAsYHQ/w320-h245/Skins%20cs1.6%20CSPira.jpg	(from https://www.cspira.com.br/2021/01/skins-rebecca-e-ace-cspira.html)
02:49:13	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/6384191472825621639/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/6384191472825621639/comments/default	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:14	68036/68036	---M--	200	added ('OK')	image/jpeg	etag:%22v8d7%22	https://1.bp.blogspot.com/-NM9uRXGso1Q/X-kvmNJquAI/AAAAAAAACNI/qcpHCz7RyAE4yBvDAXqlXnYYXKSoitdlgCLcBGAsYHQ/s631/supremo+tr.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-NM9uRXGso1Q/X-kvmNJquAI/AAAAAAAACNI/qcpHCz7RyAE4yBvDAXqlXnYYXKSoitdlgCLcBGAsYHQ/s631/supremo%20tr.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:14	15221/15221	---M--	200	added ('OK')	image/jpeg	etag:%22v8d7%22	https://1.bp.blogspot.com/-NM9uRXGso1Q/X-kvmNJquAI/AAAAAAAACNI/qcpHCz7RyAE4yBvDAXqlXnYYXKSoitdlgCLcBGAsYHQ/w269-h274/supremo+tr.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-NM9uRXGso1Q/X-kvmNJquAI/AAAAAAAACNI/qcpHCz7RyAE4yBvDAXqlXnYYXKSoitdlgCLcBGAsYHQ/w269-h274/supremo%20tr.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:15	69418/69418	---M--	200	added ('OK')	image/jpeg	etag:%22v8d6%22	https://1.bp.blogspot.com/-M85Cx4PwtJQ/X-kvl0rExuI/AAAAAAAACNE/02Qbr_n_qvAjkrVwRsC6271axaxJR_KAgCLcBGAsYHQ/s639/Sem+t%25C3%25ADtulo.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-M85Cx4PwtJQ/X-kvl0rExuI/AAAAAAAACNE/02Qbr_n_qvAjkrVwRsC6271axaxJR_KAgCLcBGAsYHQ/s639/Sem%20t_tulo.jpg_;filename_=UTF-8''Sem%20t%C3%ADtulo.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:15	14910/14910	---M--	200	added ('OK')	image/jpeg	etag:%22v8d6%22	https://1.bp.blogspot.com/-M85Cx4PwtJQ/X-kvl0rExuI/AAAAAAAACNE/02Qbr_n_qvAjkrVwRsC6271axaxJR_KAgCLcBGAsYHQ/w276-h269/Sem+t%25C3%25ADtulo.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-M85Cx4PwtJQ/X-kvl0rExuI/AAAAAAAACNE/02Qbr_n_qvAjkrVwRsC6271axaxJR_KAgCLcBGAsYHQ/w276-h269/Sem%20t_tulo.jpg_;filename_=UTF-8''Sem%20t%C3%ADtulo.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:16	63347/63347	---M--	200	added ('OK')	image/jpeg	etag:%22v8d4%22	https://1.bp.blogspot.com/--DJwiTpjUgs/X-kvk9Pz-HI/AAAAAAAACM8/bl6yu1uYs887peJpqXC3NcIQA-kPfmVhACLcBGAsYHQ/s633/Admin.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/--DJwiTpjUgs/X-kvk9Pz-HI/AAAAAAAACM8/bl6yu1uYs887peJpqXC3NcIQA-kPfmVhACLcBGAsYHQ/s633/Admin.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:16	13917/13917	---M--	200	added ('OK')	image/jpeg	etag:%22v8d4%22	https://1.bp.blogspot.com/--DJwiTpjUgs/X-kvk9Pz-HI/AAAAAAAACM8/bl6yu1uYs887peJpqXC3NcIQA-kPfmVhACLcBGAsYHQ/w269-h269/Admin.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/--DJwiTpjUgs/X-kvk9Pz-HI/AAAAAAAACM8/bl6yu1uYs887peJpqXC3NcIQA-kPfmVhACLcBGAsYHQ/w269-h269/Admin.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:17	62312/62312	---M--	200	added ('OK')	image/jpeg	etag:%22v8d3%22	https://1.bp.blogspot.com/-LyuWE0AtBZI/X-kvk6xoX_I/AAAAAAAACM4/-6N6rJZLaXEn5itSqRK9JWllloniFVdRwCLcBGAsYHQ/s638/Admin+Girls+ct.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-LyuWE0AtBZI/X-kvk6xoX_I/AAAAAAAACM4/-6N6rJZLaXEn5itSqRK9JWllloniFVdRwCLcBGAsYHQ/s638/Admin%20Girls%20ct.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:17	16023/16023	---M--	200	added ('OK')	image/jpeg	etag:%22v8d3%22	https://1.bp.blogspot.com/-LyuWE0AtBZI/X-kvk6xoX_I/AAAAAAAACM4/-6N6rJZLaXEn5itSqRK9JWllloniFVdRwCLcBGAsYHQ/w289-h269/Admin+Girls+ct.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-LyuWE0AtBZI/X-kvk6xoX_I/AAAAAAAACM4/-6N6rJZLaXEn5itSqRK9JWllloniFVdRwCLcBGAsYHQ/w289-h269/Admin%20Girls%20ct.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:18	63661/63661	---M--	200	added ('OK')	image/jpeg	etag:%22v8da%22	https://1.bp.blogspot.com/-KA9NE1dBT2Q/X-kwqEKrinI/AAAAAAAACNk/lMnsTGPvQn8fIaOIDYwnYlyDamsjlJdVQCLcBGAsYHQ/s641/admin+tr.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-KA9NE1dBT2Q/X-kwqEKrinI/AAAAAAAACNk/lMnsTGPvQn8fIaOIDYwnYlyDamsjlJdVQCLcBGAsYHQ/s641/admin%20tr.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:18	14699/14699	---M--	200	added ('OK')	image/jpeg	etag:%22v8da%22	https://1.bp.blogspot.com/-KA9NE1dBT2Q/X-kwqEKrinI/AAAAAAAACNk/lMnsTGPvQn8fIaOIDYwnYlyDamsjlJdVQCLcBGAsYHQ/w272-h264/admin+tr.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-KA9NE1dBT2Q/X-kwqEKrinI/AAAAAAAACNk/lMnsTGPvQn8fIaOIDYwnYlyDamsjlJdVQCLcBGAsYHQ/w272-h264/admin%20tr.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:19	63765/63765	---M--	200	added ('OK')	image/jpeg	etag:%22v8d5%22	https://1.bp.blogspot.com/-I7VI2Qt38G8/X-kvk6JdKuI/AAAAAAAACNA/kEJ1EXtK-nEb0jC38MOumDDI9JyUJzcYQCLcBGAsYHQ/s632/Admin+ct.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-I7VI2Qt38G8/X-kvk6JdKuI/AAAAAAAACNA/kEJ1EXtK-nEb0jC38MOumDDI9JyUJzcYQCLcBGAsYHQ/s632/Admin%20ct.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:21	16707/16707	---M--	200	added ('OK')	image/jpeg	etag:%22v8d5%22	https://1.bp.blogspot.com/-I7VI2Qt38G8/X-kvk6JdKuI/AAAAAAAACNA/kEJ1EXtK-nEb0jC38MOumDDI9JyUJzcYQCLcBGAsYHQ/w297-h268/Admin+ct.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-I7VI2Qt38G8/X-kvk6JdKuI/AAAAAAAACNA/kEJ1EXtK-nEb0jC38MOumDDI9JyUJzcYQCLcBGAsYHQ/w297-h268/Admin%20ct.jpg	(from https://www.cspira.com.br/2020/12/skins-pack-adm-cspira.html)
02:49:21	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/5935552813614085645/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/5935552813614085645/comments/default	(from https://www.cspira.com.br/2020/12/pack-skins-players-payday.html)
02:49:22	40021/40021	---M--	200	added ('OK')	image/jpeg	etag:%22v844%22	https://1.bp.blogspot.com/-ydlOlsaPZe4/X-QJXo04_WI/AAAAAAAACEM/RDapbrze2Ig2oCia5AZGd09XgYP1LarXACLcBGAsYHQ/s728/payday-robbers.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ydlOlsaPZe4/X-QJXo04_WI/AAAAAAAACEM/RDapbrze2Ig2oCia5AZGd09XgYP1LarXACLcBGAsYHQ/s728/payday-robbers.jpg	(from https://www.cspira.com.br/2020/12/pack-skins-players-payday.html)
02:49:22	7545/7545	---M--	200	added ('OK')	image/jpeg	etag:%22v844%22	https://1.bp.blogspot.com/-ydlOlsaPZe4/X-QJXo04_WI/AAAAAAAACEM/RDapbrze2Ig2oCia5AZGd09XgYP1LarXACLcBGAsYHQ/s320/payday-robbers.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ydlOlsaPZe4/X-QJXo04_WI/AAAAAAAACEM/RDapbrze2Ig2oCia5AZGd09XgYP1LarXACLcBGAsYHQ/s320/payday-robbers.jpg	(from https://www.cspira.com.br/2020/12/pack-skins-players-payday.html)
02:49:23	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/1404755823789301208/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/1404755823789301208/comments/default	(from https://www.cspira.com.br/2020/12/melhores-skins-de-adm-jokerv2-para-o.html)
02:49:24	223517/223517	---M--	200	added ('OK')	image/jpeg	etag:%22v82d%22	https://1.bp.blogspot.com/-Aur7U54ZmiM/X-DZeolch4I/AAAAAAAACCw/dbtpQUV_2ZgKptUNbUibsS81QmzqvcZYQCLcBGAsYHQ/s800/JokerCspiraV2.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Aur7U54ZmiM/X-DZeolch4I/AAAAAAAACCw/dbtpQUV_2ZgKptUNbUibsS81QmzqvcZYQCLcBGAsYHQ/s800/JokerCspiraV2.jpg	(from https://www.cspira.com.br/2020/12/melhores-skins-de-adm-jokerv2-para-o.html)
02:49:24	39082/39082	---M--	200	added ('OK')	image/jpeg	etag:%22v82d%22	https://1.bp.blogspot.com/-Aur7U54ZmiM/X-DZeolch4I/AAAAAAAACCw/dbtpQUV_2ZgKptUNbUibsS81QmzqvcZYQCLcBGAsYHQ/s320/JokerCspiraV2.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Aur7U54ZmiM/X-DZeolch4I/AAAAAAAACCw/dbtpQUV_2ZgKptUNbUibsS81QmzqvcZYQCLcBGAsYHQ/s320/JokerCspiraV2.jpg	(from https://www.cspira.com.br/2020/12/melhores-skins-de-adm-jokerv2-para-o.html)
02:49:25	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/1493083447725595362/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/1493083447725595362/comments/default	(from https://www.cspira.com.br/2020/12/skin-adm-joker.html)
02:49:25	161590/161590	---M--	200	added ('OK')	image/jpeg	etag:%22v817%22	https://1.bp.blogspot.com/-Z7RXXZ8fPVE/X-DSlj9XncI/AAAAAAAACBY/TZa8ymIWwuMvxIUQSCpVwHWJiJJxCCgXQCLcBGAsYHQ/s800/51788a92f079a.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Z7RXXZ8fPVE/X-DSlj9XncI/AAAAAAAACBY/TZa8ymIWwuMvxIUQSCpVwHWJiJJxCCgXQCLcBGAsYHQ/s800/51788a92f079a.jpg	(from https://www.cspira.com.br/2020/12/skin-adm-joker.html)
02:49:26	36708/36708	---M--	200	added ('OK')	image/jpeg	etag:%22v817%22	https://1.bp.blogspot.com/-Z7RXXZ8fPVE/X-DSlj9XncI/AAAAAAAACBY/TZa8ymIWwuMvxIUQSCpVwHWJiJJxCCgXQCLcBGAsYHQ/s320/51788a92f079a.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-Z7RXXZ8fPVE/X-DSlj9XncI/AAAAAAAACBY/TZa8ymIWwuMvxIUQSCpVwHWJiJJxCCgXQCLcBGAsYHQ/s320/51788a92f079a.jpg	(from https://www.cspira.com.br/2020/12/skin-adm-joker.html)
02:49:27	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/3438087946950705593/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/3438087946950705593/comments/default	(from https://www.cspira.com.br/2020/12/skin-carl-johnson-cs16.html)
02:49:27	497806/497806	---M--	200	added ('OK')	image/jpeg	etag:%22v80f%22	https://1.bp.blogspot.com/-iiiJ0ga9c34/X-DPBu0Fj-I/AAAAAAAACAw/rvPbib3RD6gi-_bbH-4yHwz1AeJH69kXACLcBGAsYHQ/s1440/skincspira.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-iiiJ0ga9c34/X-DPBu0Fj-I/AAAAAAAACAw/rvPbib3RD6gi-_bbH-4yHwz1AeJH69kXACLcBGAsYHQ/s1440/skincspira.jpg	(from https://www.cspira.com.br/2020/12/skin-carl-johnson-cs16.html)
02:49:27	36447/36447	---M--	200	added ('OK')	image/jpeg	etag:%22v80f%22	https://1.bp.blogspot.com/-iiiJ0ga9c34/X-DPBu0Fj-I/AAAAAAAACAw/rvPbib3RD6gi-_bbH-4yHwz1AeJH69kXACLcBGAsYHQ/s320/skincspira.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-iiiJ0ga9c34/X-DPBu0Fj-I/AAAAAAAACAw/rvPbib3RD6gi-_bbH-4yHwz1AeJH69kXACLcBGAsYHQ/s320/skincspira.jpg	(from https://www.cspira.com.br/2020/12/skin-carl-johnson-cs16.html)
02:49:28	172180/172180	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/Skins%20Players?updated-max=2020-12-21T08:39:00-08:00&max-results=20&start=20&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/Skins%20Players9b69.html	(from https://www.cspira.com.br/search/label/Skins%20Players?updated-max=2020-12-21T13:39:00-03:00&max-results=20&start=20&by-date=false)
02:49:29	172106/172106	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/Tutoriais?updated-max=2020-12-21T04:05:00-08:00&max-results=20&start=20&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/Tutoriais0fd1.html	(from https://www.cspira.com.br/search/label/Tutoriais?updated-max=2020-12-21T09:05:00-03:00&max-results=20&start=20&by-date=false)
02:49:30	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/8535535838103347048/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/8535535838103347048/comments/default	(from https://www.cspira.com.br/2020/12/dproto-clientes-p47-e-48.html)
02:49:30	21976/21976	---M--	200	added ('OK')	image/jpeg	etag:%22v825%22	https://1.bp.blogspot.com/-IK7rhW5oc4I/X-DXDLBqqpI/AAAAAAAACCM/eLexv-n4bDQ-ARWFl33LnG85cFl3BTezQCLcBGAsYHQ/s500/dproto-capa.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-IK7rhW5oc4I/X-DXDLBqqpI/AAAAAAAACCM/eLexv-n4bDQ-ARWFl33LnG85cFl3BTezQCLcBGAsYHQ/s500/dproto-capa.jpg	(from https://www.cspira.com.br/2020/12/dproto-clientes-p47-e-48.html)
02:49:30	11053/11053	---M--	200	added ('OK')	image/jpeg	etag:%22v825%22	https://1.bp.blogspot.com/-IK7rhW5oc4I/X-DXDLBqqpI/AAAAAAAACCM/eLexv-n4bDQ-ARWFl33LnG85cFl3BTezQCLcBGAsYHQ/s320/dproto-capa.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-IK7rhW5oc4I/X-DXDLBqqpI/AAAAAAAACCM/eLexv-n4bDQ-ARWFl33LnG85cFl3BTezQCLcBGAsYHQ/s320/dproto-capa.jpg	(from https://www.cspira.com.br/2020/12/dproto-clientes-p47-e-48.html)
02:49:31	172136/172136	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/Utilitarios?updated-max=2020-12-21T09:13:00-08:00&max-results=20&start=20&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/Utilitariose6f7.html	(from https://www.cspira.com.br/search/label/Utilitarios?updated-max=2020-12-21T14:13:00-03:00&max-results=20&start=20&by-date=false)
02:49:32	172120/172120	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/CS%20Online?updated-max=2022-06-23T10:31:00-07:00&max-results=20&start=20&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/CS%20Online7f56.html	(from https://www.cspira.com.br/search/label/CS%20Online?updated-max=2022-06-23T14:31:00-03:00&max-results=20&start=20&by-date=false)
02:49:34	172255/172255	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search/label/Counter-strike%201.6?updated-max=2021-09-15T00:16:00-07:00&max-results=20&start=20&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search/label/Counter-strike%201d928.html	(from https://www.cspira.com.br/search/label/Counter-strike%201.6?updated-max=2021-09-15T04:16:00-03:00&max-results=20&start=20&by-date=false)
02:49:35	184893/184893	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search?updated-max=2021-10-15T11:18:00-07:00&max-results=16&reverse-paginate=true	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/searcha90f.html	(from https://www.cspira.com.br/search?updated-max=2021-10-15T15:18:00-03:00&max-results=16&reverse-paginate=true)
02:49:35	185247/185247	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search?updated-max=2021-02-09T13:27:00-03:00&max-results=16&reverse-paginate=true&start=16&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search2f5b.html	(from https://www.cspira.com.br/search?updated-max=2021-10-15T15:18:00-03:00&max-results=16&reverse-paginate=true)
02:49:36	185254/185254	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search?updated-max=2020-12-31T12:25:00-08:00&max-results=16&start=32&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search05d7.html	(from https://www.cspira.com.br/search?updated-max=2020-12-31T17:25:00-03:00&max-results=16&start=32&by-date=false)
02:49:37	185038/185038	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search?updated-max=2021-02-09T13:27:00-03:00&max-results=16&reverse-paginate=true	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/search06c2.html	(from https://www.cspira.com.br/search?updated-max=2020-12-31T17:25:00-03:00&max-results=16&start=32&by-date=false)
02:49:38	185265/185265	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2005:12:22%20GMT	https://www.cspira.com.br/search?updated-max=2020-12-25T18:46:00-03:00&max-results=16&start=48&by-date=false	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/searchd0b3.html	(from https://www.cspira.com.br/search?updated-max=2020-12-31T17:25:00-03:00&max-results=16&start=32&by-date=false)
02:49:39	1337/1337	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/187810944260931733/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/187810944260931733/comments/default	(from https://www.cspira.com.br/2020/12/plugin-hepinguim-cspira.html)
02:49:39	26661/26661	---M--	200	added ('OK')	image/jpeg	etag:%22v8c3%22	https://1.bp.blogspot.com/-B3oI9vobymE/X-kjaxWnBdI/AAAAAAAACME/ZksNBgAHeK4b7rTqP4v41vnfV4SjSyw9ACLcBGAsYHQ/s700/plugin+cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-B3oI9vobymE/X-kjaxWnBdI/AAAAAAAACME/ZksNBgAHeK4b7rTqP4v41vnfV4SjSyw9ACLcBGAsYHQ/s700/plugin%20cs1.6.jpg	(from https://www.cspira.com.br/2020/12/plugin-hepinguim-cspira.html)
02:49:40	8524/8524	---M--	200	added ('OK')	image/jpeg	etag:%22v8c3%22	https://1.bp.blogspot.com/-B3oI9vobymE/X-kjaxWnBdI/AAAAAAAACME/ZksNBgAHeK4b7rTqP4v41vnfV4SjSyw9ACLcBGAsYHQ/s320/plugin+cs1.6.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-B3oI9vobymE/X-kjaxWnBdI/AAAAAAAACME/ZksNBgAHeK4b7rTqP4v41vnfV4SjSyw9ACLcBGAsYHQ/s320/plugin%20cs1.6.jpg	(from https://www.cspira.com.br/2020/12/plugin-hepinguim-cspira.html)
02:49:41	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/5569843429159139399/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/5569843429159139399/comments/default	(from https://www.cspira.com.br/2020/12/plugin-dispenser-cspira.html)
02:49:41	65503/65503	---M--	200	added ('OK')	image/jpeg	etag:%22v8b4%22	https://1.bp.blogspot.com/-tF1UiEt4D3Y/X-arkiTdltI/AAAAAAAACLI/m1o4RoEWVMM_2HgXYjzIMbyzXQv9AIPOACLcBGAsYHQ/s512/unnamed.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-tF1UiEt4D3Y/X-arkiTdltI/AAAAAAAACLI/m1o4RoEWVMM_2HgXYjzIMbyzXQv9AIPOACLcBGAsYHQ/s512/unnamed.jpg	(from https://www.cspira.com.br/2020/12/plugin-dispenser-cspira.html)
02:49:42	25536/25536	---M--	200	added ('OK')	image/jpeg	etag:%22v8b4%22	https://1.bp.blogspot.com/-tF1UiEt4D3Y/X-arkiTdltI/AAAAAAAACLI/m1o4RoEWVMM_2HgXYjzIMbyzXQv9AIPOACLcBGAsYHQ/s320/unnamed.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-tF1UiEt4D3Y/X-arkiTdltI/AAAAAAAACLI/m1o4RoEWVMM_2HgXYjzIMbyzXQv9AIPOACLcBGAsYHQ/s320/unnamed.jpg	(from https://www.cspira.com.br/2020/12/plugin-dispenser-cspira.html)
02:49:42	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/8335029642563159204/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/8335029642563159204/comments/default	(from https://www.cspira.com.br/2020/12/plugin-icone-colorido-cspira.html)
02:49:43	13858/13858	---M--	200	added ('OK')	image/jpeg	etag:%22v8af%22	https://1.bp.blogspot.com/-1xaCpMcLTgQ/X-aXGLj61mI/AAAAAAAACK4/r1yFm6GYKt0yf16Mj3gp83NlVCCkVzb8wCLcBGAsYHQ/s284/images.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-1xaCpMcLTgQ/X-aXGLj61mI/AAAAAAAACK4/r1yFm6GYKt0yf16Mj3gp83NlVCCkVzb8wCLcBGAsYHQ/s284/images.jpg	(from https://www.cspira.com.br/2020/12/plugin-icone-colorido-cspira.html)
02:49:43	16880/16880	---M--	200	added ('OK')	image/jpeg	etag:%22v8af%22	https://1.bp.blogspot.com/-1xaCpMcLTgQ/X-aXGLj61mI/AAAAAAAACK4/r1yFm6GYKt0yf16Mj3gp83NlVCCkVzb8wCLcBGAsYHQ/s0/images.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-1xaCpMcLTgQ/X-aXGLj61mI/AAAAAAAACK4/r1yFm6GYKt0yf16Mj3gp83NlVCCkVzb8wCLcBGAsYHQ/s0/images.jpg	(from https://www.cspira.com.br/2020/12/plugin-icone-colorido-cspira.html)
02:49:44	1338/1338	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2029%20Jun%202022%2002:11:40%20GMT	https://www.cspira.com.br/feeds/5528912479376150408/comments/default	C:/Users/alexa/Desktop/create/sit2/www.cspira.com.br/feeds/5528912479376150408/comments/default	(from https://www.cspira.com.br/2020/12/plugin-linha-da-morte-cspira.html)
02:49:44	51840/51840	---M--	200	added ('OK')	image/jpeg	etag:%22v8ad%22	https://1.bp.blogspot.com/-ls9u7l5PYSI/X-aWTKIGwaI/AAAAAAAACKw/GWa90wFs8iEFogpIsp4KU7LSSNtfBhJ1gCLcBGAsYHQ/s467/de_aztec0000.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ls9u7l5PYSI/X-aWTKIGwaI/AAAAAAAACKw/GWa90wFs8iEFogpIsp4KU7LSSNtfBhJ1gCLcBGAsYHQ/s467/de_aztec0000.jpg	(from https://www.cspira.com.br/2020/12/plugin-linha-da-morte-cspira.html)
02:49:45	25997/25997	---M--	200	added ('OK')	image/jpeg	etag:%22v8ad%22	https://1.bp.blogspot.com/-ls9u7l5PYSI/X-aWTKIGwaI/AAAAAAAACKw/GWa90wFs8iEFogpIsp4KU7LSSNtfBhJ1gCLcBGAsYHQ/s320/de_aztec0000.jpg	C:/Users/alexa/Desktop/create/sit2/1.bp.blogspot.com/-ls9u7l5PYSI/X-aWTKIGwaI/AAAAAAAACKw/GWa90wFs8iEFogpIsp4KU7LSSNtfBhJ1gCLcBGAsYHQ/s320/de_aztec0000.jpg	(from https://www.cspira.com.br/2020/12/plugin-linha-da-morte-cspira.html)
